,Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),OilPrice,,
3235,19-10-2015,1171.65,1175.4,757.859,759.302,1032.928,1037.927,44.92,,
3236,20-10-2015,1173.7,1177.75,757.861,760.796,1032.868,1037.757,43.87,,
3237,21-10-2015,1174.4,1167.1,759.884,755.698,1035.078,1028.237,43.67,,
3238,22-10-2015,1166.45,1167,753.935,757.3,1031.298,1044.95,43.44,,
3239,23-10-2015,1171.55,1161.25,760.697,756.761,1052.842,1053.957,43.45,,
3240,26-10-2015,1168.5,1166.4,761.958,759.202,1058.856,1056.235,43.13,,
3241,27-10-2015,1165.75,1165.7,759.52,762.144,1054.548,1055.696,42.4,,
3242,28-10-2015,1171.5,1179.6,765.937,769.622,1058.983,1065.198,43.2,,
3243,29-10-2015,1159,1148.6,759.278,751.087,1057.337,1048.136,44.34,,
3244,30-10-2015,1147.75,1142.35,748.037,742.075,1042.698,1033.287,43.66,,
3245,02-11-2015,1135.8,1134,733.863,733.221,1030.859,1027.826,43.95,,
3246,03-11-2015,1130.9,1123.1,733.946,730.947,1029.823,1026.6,43.89,,
3247,04-11-2015,1118,1114.7,724.985,724.749,1024.091,1024.399,44.43,,
3248,05-11-2015,1107.3,1106.3,719.61,725.728,1019.801,1017.849,43.28,,
3249,06-11-2015,1107.7,1088.9,731.638,722.202,1018.809,1013.496,42.72,,
3250,09-11-2015,1095.6,1089.6,725.948,722.259,1015.902,1015.707,42.13,,
3251,10-11-2015,1092.5,1087.1,723.223,719.553,1017.225,1017.55,42.26,,
3252,11-11-2015,1088.6,1085.9,718.358,714.949,1013.17,1010.187,41.53,,
3253,12-11-2015,1087.6,1087.4,716.21,713.892,1014.032,1007.738,40.21,,
3254,13-11-2015,1083.75,1081.5,712.08,710.788,1006.595,1008.697,39.21,,
3255,16-11-2015,1094.5,1084.75,719.888,713.886,1020.323,1012.768,38.18,,
3256,17-11-2015,1080.8,1079.2,710.503,708.881,1013.598,1011.387,38.29,,
3257,18-11-2015,1070.5,1067.75,702.739,701.752,1002.951,1001.336,38.04,,
3258,19-11-2015,1073.1,1082.6,703.05,707.744,1004.188,1010.265,38.52,,
3259,20-11-2015,1085.15,1081.75,709.26,709.402,1014.799,1012.187,38.37,,
3260,23-11-2015,1068.35,1070.5,705.31,705.657,1005.908,1006.062,38.35,,
3261,24-11-2015,1073,1076.4,709.668,713.947,1008.316,1011.369,39.59,,
3262,25-11-2015,1072.2,1068,711.232,708.07,1011.104,1009.5,39.81,,
3263,26-11-2015,1070.5,1071,710.305,708.45,1009.406,1008.451,39.65,,
3264,27-11-2015,1064.65,1057.4,707.726,702.102,1005.786,999.504,39.08,,
3265,30-11-2015,1055.65,1061.9,703.052,705.722,998.203,1003.734,38.93,,
3266,01-12-2015,1069.25,1065.4,708.547,706.557,1009.25,1002.399,39.25,,
3267,02-12-2015,1066.9,1055.4,708.798,705.316,1007.674,998.227,38.4,,
3268,03-12-2015,1050.6,1055.45,703.13,701.704,994.745,975.597,37.84,,
3269,04-12-2015,1063,1079.25,702.601,712.964,977.561,986.157,38.03,,
3270,07-12-2015,1082.7,1075.8,718.257,713.916,1001.804,994.132,36.4,,
3271,08-12-2015,1071.75,1072.1,714.786,715.735,988.426,986.066,35.25,,
3272,09-12-2015,1078.4,1081,715.38,713.861,985.605,984.831,34.74,,
3273,10-12-2015,1072,1071,706.402,705.51,979.443,977.056,34.64,,
3274,11-12-2015,1067.2,1072.5,704.934,704.758,973.856,976.154,33.71,,
3275,14-12-2015,1068,1068.25,703.673,705.372,973.964,971.445,32.55,,
3276,15-12-2015,1069.15,1061.5,705.314,701.609,969.531,968.831,32.56,,
3277,16-12-2015,1065.75,1075.25,710.334,715.784,975.649,983.85,32.28,,
3278,17-12-2015,1065.85,1049.4,713.062,703.847,982.713,967.456,31.49,,
3279,18-12-2015,1055.25,1062.5,707.059,712.657,974.512,979.805,31.63,,
3280,21-12-2015,1071.15,1078.75,719.472,723.314,987.099,989.815,30.74,,
3281,22-12-2015,1077,1074.9,723.183,724.659,985.091,979.945,31.15,,
3282,23-12-2015,1071.5,1068.25,720.655,718.019,980.347,979.486,31.25,,
3284,29-12-2015,1067.25,1070.1,718.459,722.687,972.892,979.075,31.55,,
3285,30-12-2015,1067.8,1060,720.531,714.753,977.264,970.729,31.42,,
3287,04-01-2016,1072.7,1082.25,725.019,734.956,982.299,998.418,31.79,,
3288,05-01-2016,1078,1077,734.311,734.508,1000.747,1003.396,31.21,,
3289,06-01-2016,1083.85,1091.4,739.837,745.692,1009.665,1015.312,29.71,,
3290,07-01-2016,1096,1106.35,752.508,758.058,1009.447,1019.311,27.85,,
3291,08-01-2016,1097.45,1101.85,750.669,756.039,1009.86,1013.3,28.47,,
3292,11-01-2016,1104.7,1100.75,758.176,755.62,1014.079,1010.697,27.07,,
3293,12-01-2016,1094.85,1085.4,756.922,753.724,1008.706,1000.599,25.76,,
3294,13-01-2016,1081.8,1088.15,749.039,754.22,1000,1003.182,25.69,,
3295,14-01-2016,1090.75,1088.4,759.099,754.994,998.033,997.343,25,,
3296,15-01-2016,1081.1,1093.75,753.17,761.877,991.38,997.765,24.74,,
3297,18-01-2016,1090.45,1089.2,763.674,762.745,1001.056,999.633,23.58,,
3298,19-01-2016,1087,1086.25,759.794,767.044,999.77,997.017,23.85,,
3299,20-01-2016,1093.2,1101.75,771.081,776.673,999.726,1010.316,22.48,,
3300,21-01-2016,1096.8,1096.5,774.987,776.833,1006.978,1012.746,22.89,,
3301,22-01-2016,1097.65,1096.25,769.633,764.177,1012.546,1013.451,25.5,,
3302,25-01-2016,1103.7,1106.6,773.956,775.582,1020.291,1021.367,25.58,,
3303,26-01-2016,1114.7,1113.6,785.802,779.532,1028.416,1027.97,25.11,,
3304,27-01-2016,1116.5,1116.25,781.042,781.086,1027.139,1025.494,26.4,,
3305,28-01-2016,1119,1114,781.588,776.983,1026.135,1019.726,28.28,,
3306,29-01-2016,1112.9,1111.8,776.839,780.43,1019.886,1025.693,29.11,,
3307,01-02-2016,1122,1126.5,785.604,785.674,1032.864,1033.012,29.73,,
3308,02-02-2016,1123.6,1128.5,780.007,782.756,1029.645,1032.432,28.4,,
3309,03-02-2016,1130,1132,781.25,776.619,1034.041,1026.757,28.65,,
3310,04-02-2016,1146.25,1156.35,782.156,791.695,1027.29,1031.396,29.93,,
3311,05-02-2016,1158.5,1150.35,797.398,794.057,1035.577,1034.208,29.3,,
3312,08-02-2016,1173.4,1193.25,810.443,828.934,1050.115,1071.814,29,,
3313,09-02-2016,1188.9,1191,822.313,825.507,1061.898,1057.351,28.33,,
3314,10-02-2016,1183.4,1190,816.56,822.391,1052.285,1059.568,25.93,,
3315,11-02-2016,1223.25,1241,847.331,858.645,1080.801,1095.852,25.21,,
3316,12-02-2016,1239.5,1239.75,852.066,856.95,1098.652,1100.435,26.74,,
3317,15-02-2016,1208.45,1208.2,834.57,835.027,1078.941,1084.641,28.44,,
3318,16-02-2016,1212,1209.5,838.044,846.174,1083.748,1085.46,29.35,,
3319,17-02-2016,1202.4,1210,838.835,848.825,1080.566,1088.08,28.18,,
3320,18-02-2016,1204.4,1210.1,841.194,842.458,1082.413,1090.663,29.96,,
3321,19-02-2016,1221.5,1231.15,853.35,862.764,1101.137,1108.571,29.17,,
3322,22-02-2016,1203.65,1211,849.206,858.388,1088.168,1100.008,29.48,,
3323,23-02-2016,1218.75,1221.35,863.464,867.174,1106.622,1109.722,28.94,,
3324,24-02-2016,1232.25,1250.75,885.523,896.89,1122.327,1135.093,28.3,,
3325,25-02-2016,1235.4,1236,887.102,888.942,1121.408,1122.054,29.19,,
3326,26-02-2016,1231,1226.5,878.867,882.332,1117.576,1120.519,30.74,,
3327,29-02-2016,1234.15,1234.9,890.949,888.588,1131.461,1133.69,30.13,,
3328,01-03-2016,1240,1236.5,886.094,887.981,1141.7,1140.577,31.65,,
3329,02-03-2016,1229.35,1239.2,881.536,883.283,1131.529,1143.279,31.72,,
3330,03-03-2016,1241.95,1250.25,882.239,884.484,1141.483,1143.551,31.68,,
3331,04-03-2016,1271.5,1277.5,898.932,898.22,1158.667,1157.347,32.42,,
3332,07-03-2016,1267.6,1267.9,896.126,895.778,1156.958,1158.056,34.43,,
3333,08-03-2016,1274.1,1267,894.351,893.07,1155.693,1147.376,35.07,,
3334,09-03-2016,1258.25,1246.4,884.157,877.436,1146.686,1136.688,35.05,,
3335,10-03-2016,1247.25,1266.5,876.668,890.369,1137.038,1145.729,35.23,,
3336,11-03-2016,1262.25,1264.75,883.03,881.847,1136.495,1135.141,35.62,,
3337,14-03-2016,1256.55,1242.75,875.89,867.885,1130.24,1119.813,34.74,,
3338,15-03-2016,1233.6,1232,870.706,870.136,1112.558,1111.007,33.69,,
3339,16-03-2016,1233.1,1228.5,874.093,872.644,1111.79,1110.332,34.5,,
3340,17-03-2016,1269.6,1266.5,883.166,875.426,1119.398,1119.945,36.36,,
3341,18-03-2016,1254.5,1252.1,868.78,864.019,1112.927,1108.598,36.59,,
3342,21-03-2016,1244.25,1244.9,863.601,866.219,1104.468,1106.04,36.27,,
3343,22-03-2016,1251.8,1252.5,876.962,880.076,1117.349,1115.591,36.67,,
3344,23-03-2016,1232.2,1217.6,870.03,862.203,1101.755,1088.974,36.19,,
3345,24-03-2016,1216.45,1221,861.885,864.073,1088.752,1094.282,34.96,,
3346,29-03-2016,1216.45,1226,853.036,858.649,1087.706,1094.374,34.5,,
3347,30-03-2016,1238.2,1236.25,860.234,856.45,1094.116,1091.189,34.91,,
3348,31-03-2016,1233.6,1237,857.62,860.731,1085.502,1084.853,34.33,,
3349,01-04-2016,1232.1,1213.6,860.2,855.843,1080.692,1067.443,34.54,,
3350,04-04-2016,1215,1219.75,854.579,853.356,1068.803,1069.487,33.4,,
3351,05-04-2016,1231.5,1231.25,866.323,871.698,1083.586,1085.561,32.71,,
3352,06-04-2016,1225.75,1221.4,868.382,867.223,1079.764,1072.429,33.93,,
3353,07-04-2016,1237.5,1242.1,879.696,880.214,1086.073,1093.141,34.71,,
3354,08-04-2016,1235,1239.5,877.33,879.183,1085.178,1087.618,36.01,,
3355,11-04-2016,1247.25,1254.75,878.958,878.644,1095.838,1096.476,37.02,,
3356,12-04-2016,1259.2,1254.6,880.176,881.37,1102.149,1103.52,38.62,,
3357,13-04-2016,1245.75,1245.75,875.328,876.888,1100.365,1104.684,38.91,,
3358,14-04-2016,1240.3,1233.85,874.955,872.845,1101.041,1093.825,38.58,,
3359,15-04-2016,1229.75,1227.1,867.457,865.595,1092.164,1086.395,38.05,,
3360,18-04-2016,1237.7,1234.3,872.45,868.502,1095.016,1091.732,36.58,,
3361,19-04-2016,1241.7,1255.4,867.007,870.753,1095.183,1103.082,38.27,,
3362,20-04-2016,1247.75,1252,867.447,869.61,1098.087,1103.832,38.46,,
3363,21-04-2016,1257.65,1249.25,877.017,871.258,1113.208,1106.052,40.09,,
3364,22-04-2016,1245.4,1243.25,868.729,862.554,1104.336,1105.356,39.78,,
3365,25-04-2016,1230.85,1238.9,853.792,855.657,1094.075,1100.291,39.4,,
3366,26-04-2016,1234.5,1241.7,847.277,848.778,1093.457,1096.031,39.88,,
3367,27-04-2016,1244.75,1247.4,853.579,855.9,1100.785,1102.425,41.38,,
3368,28-04-2016,1256.6,1256,861.428,862.751,1106.445,1108.031,42.02,,
3369,29-04-2016,1274.5,1285.65,873.797,878.152,1119.448,1123.295,42.7,,
3370,03-05-2016,1296.5,1294,881.32,885.558,1118.148,1119.4,41.03,,
3371,04-05-2016,1280.3,1283,883.594,885.99,1114.175,1117.731,40.45,,
3372,05-05-2016,1275.75,1280.25,879.225,884.342,1114.948,1122.446,41.16,,
3373,06-05-2016,1280.25,1289,883.036,890.694,1121.057,1128.134,40.57,,
3374,09-05-2016,1277.75,1265.25,884.675,878.461,1121.536,1110.703,40.77,,
3375,10-05-2016,1264.85,1262.8,875.895,874.24,1111.037,1109.382,40.23,,
3376,11-05-2016,1271.8,1276.85,882.449,883.842,1116.193,1117.397,41.43,,
3377,12-05-2016,1268.3,1279.25,878.278,880.88,1111.301,1121.026,43.33,,
3378,13-05-2016,1275.15,1265.9,885.162,881.596,1123.514,1120.518,43.3,,
3379,16-05-2016,1281,1285.75,892.868,893.802,1132.041,1134.379,44.37,,
3380,17-05-2016,1270.1,1277,877.504,883.435,1121.426,1125.996,44.82,,
3381,18-05-2016,1270.9,1272.9,882.051,872.247,1127.211,1128.828,44.88,,
3382,19-05-2016,1253.75,1246.25,857.368,853.939,1117.744,1113.098,43.84,,
3383,20-05-2016,1256.5,1254.2,862.748,862.757,1120.183,1117.75,44.77,,
3384,23-05-2016,1250.4,1245.9,860.886,861.042,1115.84,1113.585,44.07,,
3385,24-05-2016,1242.65,1236.85,852.706,847.49,1111.178,1108.836,44.02,,
3386,25-05-2016,1220.75,1220.6,834.627,829.52,1094.769,1094.634,44.97,,
3387,26-05-2016,1226.65,1223.85,834.367,833.687,1097.238,1093.755,45.43,,
3388,27-05-2016,1221.25,1216.25,833.503,830.699,1092.164,1090.733,44.76,,
3389,31-05-2016,1210.5,1212.1,829.071,827.137,1087.392,1084.951,45.15,,
3390,01-06-2016,1216.25,1214.5,841.767,842.62,1090.003,1088.313,45.28,,
3391,02-06-2016,1215.5,1212.4,842.098,839.466,1085.32,1085.825,45.67,,
3392,03-06-2016,1211,1240.5,839.344,851.603,1086.63,1093.997,45.82,,
3393,06-06-2016,1240.55,1244,859.081,861.843,1092.676,1095.591,46.1,,
3394,07-06-2016,1241.1,1241,851.022,851.574,1091.423,1092.576,46.63,,
3395,08-06-2016,1252.4,1263,861.651,866.923,1101.611,1107.65,47.76,,
3396,09-06-2016,1258.35,1263.9,870.527,873.608,1107.977,1116.656,48.02,,
3397,10-06-2016,1266.6,1275.5,876.867,889.406,1121.068,1129.583,47.05,,
3398,13-06-2016,1284.1,1280.8,909.271,895.92,1139.254,1136.198,46.25,,
3399,14-06-2016,1279.4,1287.15,904.792,911.045,1140.841,1149.296,45.64,,
3400,15-06-2016,1282,1283.3,903.041,905.368,1141.493,1142.907,45.36,,
3401,16-06-2016,1307,1310.75,922.089,931.288,1161.139,1175.874,44.03,,
3402,17-06-2016,1284.5,1290.7,899.407,904.006,1142.049,1145.109,44.18,,
3403,20-06-2016,1283.25,1281.8,877.486,874.444,1132.083,1129.65,46.24,,
3404,21-06-2016,1280.8,1272.6,866.717,867.531,1129.666,1131.087,46.02,,
3405,22-06-2016,1265,1264.85,862.983,857.062,1122.308,1116.863,46.46,,
3406,23-06-2016,1265.75,1262.15,850.964,851.573,1112.215,1108.546,46.16,,
3407,24-06-2016,1313.85,1315.5,945.578,955.842,1181.283,1189.08,44.88,,
3408,27-06-2016,1324.6,1324.55,996.364,1001.89,1200.485,1202.426,44.32,,
3409,28-06-2016,1312,1309.7,985.837,977.822,1185.786,1183.969,44.46,,
3410,29-06-2016,1317.75,1321.5,984.359,976.853,1191.641,1187.5,45.82,,
3411,30-06-2016,1317,1320.75,976.819,983.166,1183.588,1187.75,46.27,,
3412,01-07-2016,1331.75,1340,1001.343,1005.804,1199.507,1202.918,45.42,,
3413,04-07-2016,1348.75,1350.75,1016.418,1018.195,1213.066,1212.974,46.08,,
3414,05-07-2016,1344.75,1350.75,1023.893,1032.378,1207.048,1212.028,44.34,,
3415,06-07-2016,1370,1366.25,1059.01,1056.794,1239.713,1235.363,44.35,,
3416,07-07-2016,1367.1,1356.7,1052.804,1045.337,1233.398,1223.608,44.19,,
3417,08-07-2016,1356.1,1354.25,1047.452,1045.616,1224.83,1225.596,42.59,,
3418,11-07-2016,1358.25,1357.1,1054.953,1045.51,1231.661,1226.683,42.21,,
3419,12-07-2016,1352.85,1342.4,1029.113,1019.687,1217.836,1210.308,43.22,,
3420,13-07-2016,1340.25,1342.75,1009.744,1014.985,1211.452,1211.026,43.19,,
3421,14-07-2016,1325.7,1323.6,1001.964,995.215,1192.997,1191.24,42.88,,
3422,15-07-2016,1330.5,1327,994.15,998.169,1194.789,1197.219,43.24,,
3423,18-07-2016,1326.15,1334.7,1000.05,1006.764,1200.298,1205.901,43.36,,
3424,19-07-2016,1332.2,1330.9,1009.142,1013.613,1203.376,1207.392,42.66,,
3425,20-07-2016,1325.6,1315.9,1005.865,999.163,1204.308,1196.022,42.73,,
3426,21-07-2016,1322,1321.15,1000.754,1001.3,1199.318,1200.397,42.93,,
3427,22-07-2016,1323.2,1320.75,1005.103,1008.657,1199.216,1199.241,41.71,,
3428,25-07-2016,1315,1313.15,1000.321,1001.146,1196.913,1196.411,41.35,,
3429,26-07-2016,1321.25,1323,1006.396,1006.406,1199.563,1203.665,40.62,,
3430,27-07-2016,1320.8,1329,1007.77,1011.635,1200.211,1207.928,40.49,,
3431,28-07-2016,1341.3,1341.75,1017.644,1019.864,1208.78,1208.246,39.79,,
3432,29-07-2016,1332.5,1342,1012.034,1017.37,1200.183,1202.164,38.97,,
3433,01-08-2016,1348.85,1349.65,1022.968,1022.63,1207.76,1208.477,39.1,,
3434,02-08-2016,1358.15,1363.75,1025.132,1026.495,1213.1,1215.92,38.29,,
3435,03-08-2016,1364.4,1358.9,1023.164,1020.67,1218.955,1215.128,38.43,,
3436,04-08-2016,1351.15,1362.75,1016.605,1038.552,1213.873,1223.204,39.6,,
3437,05-08-2016,1362.6,1340.4,1036.394,1027.953,1222.525,1212.66,40.08,,
3438,08-08-2016,1330,1336.8,1019.844,1024.256,1198.862,1207.13,41.1,,
3439,09-08-2016,1332.9,1341,1025.8,1034.045,1201.743,1207.302,41.08,,
3440,10-08-2016,1351.85,1347.7,1035.112,1034.36,1209.23,1205.787,40.57,,
3441,11-08-2016,1344.55,1355,1037.051,1044.434,1206.061,1213.267,40.62,,
3442,12-08-2016,1336.7,1352.2,1032.601,1042.141,1199.02,1207.785,42.6,,
3443,15-08-2016,1339.2,1339.4,1037.21,1040.714,1198.852,1197.156,43.92,,
3444,16-08-2016,1349.1,1344,1039.886,1035.686,1197.326,1192.666,45.03,,
3445,17-08-2016,1342.75,1343.35,1031.232,1033.439,1191.959,1192.492,45.34,,
3446,18-08-2016,1347.1,1350.05,1023.931,1027.793,1190.836,1193.579,46.5,,
3447,19-08-2016,1346.85,1346.4,1026.3,1032.285,1189.673,1189.41,46.82,,
3448,22-08-2016,1334.3,1335.9,1018.204,1019.692,1181.256,1181.203,46.04,,
3449,23-08-2016,1338.5,1342,1015.252,1018.041,1181.092,1185.254,45.34,,
3450,24-08-2016,1337.3,1327.25,1010.731,1001.012,1185.383,1178.465,45.25,,
3451,25-08-2016,1324.5,1321.3,1001.057,1000.356,1172.977,1169.747,45.28,,
3452,26-08-2016,1324.9,1318.75,1002.949,999.876,1173.331,1170.523,45.75,,
3453,30-08-2016,1318.85,1318.15,1008.393,1005.353,1180.898,1182.776,45.25,,
3454,31-08-2016,1314.45,1309.25,1000.296,999.351,1179.193,1174.921,43.91,,
3455,01-09-2016,1305.7,1309.5,985.804,985.137,1172.127,1174.36,42,,
3456,02-09-2016,1311.5,1324.7,987.953,993.26,1172.743,1182.295,41.47,,
3457,05-09-2016,1328.3,1326.35,996.225,995.426,1189.493,1190.266,43.54,,
3458,06-09-2016,1330.05,1337.25,997.937,997.589,1191.459,1195.502,42.75,,
3459,07-09-2016,1348.75,1348.35,1008.595,1008.161,1199.848,1198.413,43.18,,
3460,08-09-2016,1348,1343.4,1009.113,1009.565,1195.811,1190.118,44.61,,
3461,09-09-2016,1335.65,1330.85,1004.676,1004.392,1184.855,1187.384,44.55,,
3462,12-09-2016,1327.5,1324.6,1000.802,995.702,1182.537,1179.689,44.53,,
3463,13-09-2016,1328.5,1323.65,1000.361,1003.062,1183.694,1178.313,42.91,,
3464,14-09-2016,1323.2,1321.75,1001.398,1005.72,1177.913,1177.283,42.56,,
3465,15-09-2016,1320.1,1310.8,998.26,993.717,1174.229,1167.267,41.67,,
3466,16-09-2016,1314.25,1308.35,995.676,998.009,1170.077,1170.842,41.74,,
3467,19-09-2016,1315.05,1314.85,1007.986,1004.545,1177.364,1176.396,42.09,,
3468,20-09-2016,1315.4,1313.8,1011.016,1013.728,1175.836,1175.325,41.55,,
3469,21-09-2016,1319.6,1326.1,1015.96,1021.495,1183.813,1190.042,42.54,,
3470,22-09-2016,1332.45,1339.1,1019.591,1021.332,1186.68,1189.924,43.27,,
3471,23-09-2016,1335.9,1338.65,1027.174,1033.973,1192.157,1193.54,42.89,,
3472,26-09-2016,1336.3,1340.5,1033.227,1034.866,1188.906,1190.9,42.16,,
3473,27-09-2016,1335.85,1327,1031.009,1021.79,1187.838,1183.419,42.3,,
3474,28-09-2016,1324.8,1322.5,1020.096,1016.474,1181.059,1179.935,42.21,,
3475,29-09-2016,1320.85,1318.1,1016.922,1014.146,1177.142,1175.218,44.34,,
3476,30-09-2016,1327.9,1322.5,1025.006,1018.457,1187.674,1179.935,44.63,,
3477,03-10-2016,1318.65,1313.3,1023.404,1023.061,1173.994,1170.676,46.65,,
3478,04-10-2016,1309.15,1283.3,1026.897,1006.107,1172.213,1150.735,46.72,,
3479,05-10-2016,1274,1269.4,1001.109,996.733,1134.37,1133.828,47.75,,
3480,06-10-2016,1265.5,1254.5,994.303,992.31,1131.23,1122.15,47.86,,
3481,07-10-2016,1255,1258.75,1012.911,1013.294,1127.618,1124.567,48.59,,
3482,10-10-2016,1262.1,1259.5,1016.622,1018.684,1129.706,1129.52,48.31,,
3483,11-10-2016,1256.4,1253.45,1021.579,1020.81,1130.76,1131.991,48.81,,
3484,12-10-2016,1255.7,1256.5,1024.526,1027.44,1139.045,1138.766,48.68,,
3485,13-10-2016,1258,1261.05,1029.925,1034.061,1141.761,1142.89,48.07,,
3486,14-10-2016,1256.15,1251.75,1028.787,1025.183,1140.082,1136.213,48.63,,
3487,17-10-2016,1252.7,1254.8,1029.594,1031.697,1139.581,1140.864,48.22,,
3488,18-10-2016,1261.65,1258.2,1031.147,1023.672,1145.326,1146.22,48.24,,
3489,19-10-2016,1269.75,1269.05,1031.291,1032.118,1154.965,1156.993,49.06,,
3490,20-10-2016,1269.2,1271.65,1034.652,1039.828,1156.749,1161.016,48.51,,
3491,21-10-2016,1263.95,1266.05,1033.785,1038.667,1160.685,1164.513,48.08,,
3492,24-10-2016,1267,1265.55,1034.886,1035.6,1163.613,1163.04,48.15,,
3493,25-10-2016,1269.3,1269.4,1037.526,1047.382,1165.852,1168.737,47.83,,
3494,26-10-2016,1273.9,1270.5,1043.451,1039.269,1166.128,1162.762,46.96,,
3495,27-10-2016,1269.3,1266.25,1038.287,1037.059,1162.933,1160.012,47.23,,
3496,28-10-2016,1265.9,1273,1042.469,1045.642,1160.957,1164.922,47.04,,
3497,31-10-2016,1274.2,1272,1046.246,1046.347,1163.217,1162.608,45.83,,
3498,01-11-2016,1284.4,1288.45,1048.584,1053.694,1167.52,1167.336,44.51,,
3499,02-11-2016,1295.85,1303.75,1056.507,1060.079,1169.764,1173.636,43.1,,
3500,03-11-2016,1293,1301,1040.606,1045.484,1165.898,1173.762,42.62,,
3501,04-11-2016,1301.7,1302.8,1042.792,1039.895,1172.571,1172.129,41.85,,
3502,07-11-2016,1286.8,1283.05,1036.131,1035.293,1162.495,1161.16,41.98,,
3503,08-11-2016,1284,1282.35,1034.262,1036.011,1162.02,1160.655,42.22,,
3504,09-11-2016,1304.55,1281.4,1050.424,1035.115,1176.835,1170.046,41.9,,
3505,10-11-2016,1280.9,1267.5,1034.071,1015.648,1175.482,1166.1,42.67,,
3506,11-11-2016,1255.65,1236.45,991.964,979.392,1154.445,1137.163,41.54,,
3507,14-11-2016,1222.6,1213.6,978.08,972.94,1136.53,1132.9,40.94,,
3508,15-11-2016,1228.9,1226.95,988.65,990.15,1138.7,1144.13,41.84,,
3509,16-11-2016,1225.7,1229.2,984.36,987.91,1144.68,1148.2,42.9,,
3510,17-11-2016,1232,1226.75,988.19,985.57,1148.1,1147.75,42.83,,
3511,18-11-2016,1206.1,1211,971.15,981.27,1135.54,1142.7,42.33,,
3512,21-11-2016,1214.95,1214.25,984.72,972.98,1143.39,1142.73,44.34,,
3513,22-11-2016,1217.55,1212.25,978.91,975.38,1144.98,1141.82,45.25,,
3514,23-11-2016,1213.25,1185.35,980.06,957.29,1143,1123.47,45.37,,
3515,24-11-2016,1187.25,1186.1,953.6,950.3,1125.04,1121.46,45.22,,
3516,25-11-2016,1187.5,1187.7,953.33,955.39,1121.83,1120,44.88,,
3517,28-11-2016,1189.1,1187,956.51,956.6,1117.99,1121.24,43.84,,
3518,29-11-2016,1187.3,1186.55,952.45,949.83,1119.98,1119.51,43.87,,
3519,30-11-2016,1187.4,1178.1,952.06,946.37,1115.44,1111.89,44.8,,
3520,01-12-2016,1168.75,1161.85,930.09,919.95,1099.68,1095.97,49.28,,
3521,02-12-2016,1171.65,1173.5,929,927.42,1100.88,1102.03,50.42,,
3522,05-12-2016,1164.9,1162.2,915.84,913.61,1095.36,1082.59,51.25,,
3523,06-12-2016,1171.15,1172.5,918.18,921.35,1086.94,1092.42,50.98,,
3524,07-12-2016,1171.25,1177.65,929.62,935.41,1092.19,1096.39,50.22,,
3525,08-12-2016,1174.75,1171.05,925.47,929.46,1088.64,1101.72,50.04,,
3526,09-12-2016,1168.9,1163.6,927.64,924.95,1100.75,1102.63,50.95,,
3527,12-12-2016,1154.4,1156.1,916.82,912.63,1089.41,1089.16,53.24,,
3528,13-12-2016,1157.35,1158.55,911.18,910.62,1090.8,1088.81,52.39,,
3529,14-12-2016,1160.95,1162.25,917.38,915.04,1091.99,1091.82,51.83,,
3530,15-12-2016,1132.45,1126.95,904.37,903.81,1080.7,1081.65,50.96,,
3531,16-12-2016,1134.85,1131.6,911.17,911.16,1084.8,1085.09,51.29,,
3532,19-12-2016,1137.6,1136.25,913.15,917.98,1089.14,1089.21,52.18,,
3533,20-12-2016,1132.75,1125.7,915.94,913.73,1090.84,1085.4,51.99,,
3534,21-12-2016,1134.4,1133.65,919.2,915.08,1091.07,1085.13,52.25,,
3535,22-12-2016,1130.55,1131.35,916.2,917.3,1080.47,1080.21,51.73,,
3537,28-12-2016,1139.75,1134.6,931.29,929.69,1091.88,1092.51,53.39,,
3538,29-12-2016,1146.8,1145.9,935.56,937.12,1094.85,1095.71,53.46,,
3540,03-01-2017,1148.65,1151,935.12,940.6,1103.28,1109.56,53.13,,
3541,04-01-2017,1165.9,1164.25,949.98,947.7,1117.4,1113.14,52.71,,
3542,05-01-2017,1173.05,1176.7,953.22,955.25,1116.16,1116.69,53.02,,
3543,06-01-2017,1178,1175.85,951.35,954.08,1112.27,1114,53.5,,
3544,09-01-2017,1176.1,1178.5,968.75,970.85,1118.59,1119.22,52.85,,
